"OutputID","CalcUsing","DocID","StockID","Qty","SellingQty","ActualQty","Ratio","ContainerID","IsPrimaryOutput","Step","Status","ByProductOfID","ToolID","StockIDTrail","QtyPer"
"17411","Qty","16724","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17412","Qty","16725","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17413","Qty","16726","3667","32.0","32.0","32.0","1.0","4","1","","","","","",""
"17414","Qty","16728","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"17415","Qty","16729","3605","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17416","Qty","16730","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17417","Qty","16731","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17418","Qty","16734","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17419","Qty","16735","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17420","Qty","16736","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17421","Qty","16737","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17422","Qty","16738","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17423","Qty","16739","3469","100.0","100.0","100.0","1.0","4","1","","","","","",""
"17424","Qty","16740","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17425","Qty","16741","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17426","Qty","16742","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17427","Qty","16743","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17428","Qty","16745","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17429","Qty","16746","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17430","Qty","16747","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17431","Qty","16748","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17432","Qty","16749","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17433","Qty","16751","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17434","Qty","16752","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17435","Qty","16754","3665","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17436","Qty","16756","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"17437","Qty","16757","3197","420.0","420.0","420.0","1.0","4","1","","","","","",""
"17438","Qty","16758","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17439","Qty","16759","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17440","Qty","16760","3762","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17441","Qty","16761","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"17442","Qty","13012","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"17443","Qty","13013","3197","196.0","196.0","196.0","1.0","4","1","","","","","",""
"17444","Qty","13014","3197","147.0","147.0","147.0","1.0","4","1","","","","","",""
"17445","Qty","13016","3197","148.0","148.0","148.0","1.0","4","1","","","","","",""
"17446","Qty","15404","3670","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17447","Qty","15405","3669","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17448","Qty","15408","3287","5300.0","5300.0","5300.0","1.0","3","1","","","","","",""
"17449","Qty","15409","3287","5375.0","5375.0","5375.0","1.0","3","1","","","","","",""
"17450","Qty","15410","3287","6950.0","6950.0","6950.0","1.0","3","1","","","","","",""
"17451","Qty","15411","3287","9250.0","9250.0","9250.0","1.0","3","1","","","","","",""
"17452","Qty","15412","3287","8750.0","8750.0","8750.0","1.0","3","1","","","","","",""
"17453","Qty","15413","3287","10150.0","10150.0","10150.0","1.0","3","1","","","","","",""
"17454","Qty","15414","3281","800.0","800.0","800.0","1.0","3","1","","","","","",""
"17455","Qty","15417","3197","285.0","285.0","285.0","1.0","4","1","","","","","",""
"17456","Qty","15418","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17457","Qty","15419","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17458","Qty","15420","3627","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17459","Qty","15421","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17460","Qty","15422","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17461","Qty","15423","3762","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17462","Qty","15425","3197","195.0","195.0","195.0","1.0","4","1","","","","","",""
"17463","Qty","15426","3561","80.0","80.0","80.0","1.0","4","1","","","","","",""
"17464","Qty","15427","3197","1140.0","1140.0","1140.0","1.0","4","1","","","","","",""
"17465","Qty","15430","3197","94.0","94.0","94.0","1.0","4","1","","","","","",""
"17466","Qty","15431","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17467","Qty","15432","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17468","Qty","15433","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17469","Qty","15434","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17470","Qty","15435","3561","165.0","165.0","165.0","1.0","4","1","","","","","",""
"17471","Qty","15436","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"17472","Qty","15438","3561","41.0","41.0","41.0","1.0","4","1","","","","","",""
"17473","Qty","15439","3197","2794.0","2794.0","2794.0","1.0","4","1","","","","","",""
"17474","Qty","15482","3561","1250.0","1250.0","1250.0","1.0","4","1","","","","","",""
"17475","Qty","15483","3197","195.0","195.0","195.0","1.0","4","1","","","","","",""
"17476","Qty","15487","3197","295.0","295.0","295.0","1.0","4","1","","","","","",""
"17477","Qty","15488","3197","1024.0","1024.0","1024.0","1.0","4","1","","","","","",""
"17478","Qty","15499","3197","371.0","371.0","371.0","1.0","4","1","","","","","",""
"17479","Qty","15500","3561","605.0","605.0","605.0","1.0","4","1","","","","","",""
"17480","Qty","15507","3805","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17481","Qty","15650","3197","420.0","420.0","420.0","1.0","4","1","","","","","",""
"17482","Qty","15738","3665","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17483","Qty","15792","3588","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17484","Qty","15809","3147","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17485","Qty","15813","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17486","Qty","15814","3562","125.0","125.0","125.0","1.0","4","1","","","","","",""
"17487","Qty","15815","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17488","Qty","15816","3561","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17489","Qty","15817","3197","355.0","355.0","355.0","1.0","4","1","","","","","",""
"17490","Qty","15818","3561","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17491","Qty","15819","3197","250.0","250.0","250.0","1.0","4","1","","","","","",""
"17492","Qty","15820","3197","700.25","700.25","700.25","1.0","4","1","","","","","",""
"17493","Qty","15821","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17494","Qty","15822","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17495","Qty","15823","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17496","Qty","15824","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17497","Qty","15825","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17498","Qty","15826","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17499","Qty","15827","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17500","Qty","15828","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17501","Qty","15829","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17502","Qty","15830","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17503","Qty","15831","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17504","Qty","15832","3605","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17505","Qty","15833","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17506","Qty","15834","3605","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17507","Qty","15835","3605","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17508","Qty","15836","3605","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17509","Qty","15837","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17510","Qty","15838","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17511","Qty","15839","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17512","Qty","15840","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17513","Qty","15841","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17514","Qty","15842","3197","243.0","243.0","243.0","1.0","4","1","","","","","",""
"17515","Qty","15843","3561","45.0","45.0","45.0","1.0","4","1","","","","","",""
"17516","Qty","15844","3346","33.0","33.0","33.0","1.0","4","1","","","","","",""
"17517","Qty","15846","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17518","Qty","15848","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17519","Qty","13023","3626","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17520","Qty","13024","3626","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17521","Qty","13025","3626","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17522","Qty","15556","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17523","Qty","15557","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17524","Qty","15565","3469","400.0","400.0","400.0","1.0","4","1","","","","","",""
"17525","Qty","15582","3197","945.0","945.0","945.0","1.0","4","1","","","","","",""
"17526","Qty","15584","3669","32.0","32.0","32.0","1.0","4","1","","","","","",""
"17527","Qty","15585","3669","32.0","32.0","32.0","1.0","4","1","","","","","",""
"17528","Qty","15793","3588","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17529","Qty","15845","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17530","Qty","15847","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17531","Qty","15849","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17532","Qty","15850","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17533","Qty","15851","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17534","Qty","15852","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17535","Qty","15853","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17536","Qty","15854","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17537","Qty","15855","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17538","Qty","15856","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17539","Qty","15857","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17540","Qty","15858","3664","37.0","37.0","37.0","1.0","4","1","","","","","",""
"17541","Qty","15859","3664","37.0","37.0","37.0","1.0","4","1","","","","","",""
"17542","Qty","15860","3664","37.0","37.0","37.0","1.0","4","1","","","","","",""
"17543","Qty","15861","3033","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17544","Qty","15862","3034","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17545","Qty","15863","3037","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17546","Qty","15864","3032","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17547","Qty","15865","3197","550.0","550.0","550.0","1.0","4","1","","","","","",""
"17548","Qty","15866","3179","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17549","Qty","15867","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17550","Qty","15868","3197","2014.0","2014.0","2014.0","1.0","4","1","","","","","",""
"17551","Qty","15869","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17552","Qty","15885","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17553","Qty","15886","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17554","Qty","15888","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17555","Qty","15889","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17556","Qty","15890","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17557","Qty","15891","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17558","Qty","15892","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17559","Qty","15894","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17560","Qty","15904","3805","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17561","Qty","15908","3528","1500.0","1500.0","1500.0","1.0","3","1","","","","","",""
"17562","Qty","15909","3527","150.0","150.0","150.0","1.0","4","1","","","","","",""
"17563","Qty","15910","3528","2580.0","2580.0","2580.0","1.0","3","1","","","","","",""
"17564","Qty","15911","3527","258.0","258.0","258.0","1.0","4","1","","","","","",""
"17565","Qty","15912","3281","5050.0","5050.0","5050.0","1.0","3","1","","","","","",""
"17566","Qty","15913","3287","8300.0","8300.0","8300.0","1.0","3","1","","","","","",""
"17567","Qty","15914","3287","3750.0","3750.0","3750.0","1.0","3","1","","","","","",""
"17568","Qty","15915","3287","5650.0","5650.0","5650.0","1.0","3","1","","","","","",""
"17569","Qty","15916","3287","4000.0","4000.0","4000.0","1.0","3","1","","","","","",""
"17570","Qty","15917","3281","3250.0","3250.0","3250.0","1.0","3","1","","","","","",""
"17571","Qty","15918","3287","10350.0","10350.0","10350.0","1.0","3","1","","","","","",""
"17572","Qty","15919","3197","150.0","150.0","150.0","1.0","4","1","","","","","",""
"17573","Qty","15922","3808","10.0","10.0","10.0","1.0","4","1","","","","","",""
"17574","Qty","15924","3197","150.0","150.0","150.0","1.0","4","1","","","","","",""
"17575","Qty","15925","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17576","Qty","15926","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17577","Qty","15927","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17578","Qty","15928","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17579","Qty","15929","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17580","Qty","15930","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17581","Qty","15931","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17582","Qty","15932","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17583","Qty","15933","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17584","Qty","15935","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17585","Qty","15937","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17586","Qty","15938","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17587","Qty","15939","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17588","Qty","15940","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17589","Qty","15941","3741","20.0","20.0","20.0","1.0","4","1","","","","","",""
"17590","Qty","15947","3168","500.0","500.0","500.0","1.0","4","1","","","","","",""
"17591","Qty","15958","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"17592","Qty","15961","3561","90.0","90.0","90.0","1.0","4","1","","","","","",""
"17593","Qty","15963","3033","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17594","Qty","15964","3281","2200.0","2200.0","2200.0","1.0","3","1","","","","","",""
"17595","Qty","15965","3287","8350.0","8350.0","8350.0","1.0","3","1","","","","","",""
"17596","Qty","12120","3197","1530.0","1530.0","1530.0","1.0","4","1","","","","","",""
"17597","Qty","12121","3561","4950.0","4950.0","4950.0","1.0","4","1","","","","","",""
"17598","Qty","12122","3469","400.0","400.0","400.0","1.0","4","1","","","","","",""
"17599","Qty","12127","3197","285.0","285.0","285.0","1.0","4","1","","","","","",""
"17600","Qty","12130","3281","6500.0","6500.0","6500.0","1.0","3","1","","","","","",""
"17601","Qty","12131","3203","2786.0","2786.0","2786.0","1.0","3","1","","","","","",""
"17602","Qty","12133","3528","670.0","670.0","670.0","1.0","3","1","","","","","",""
"17603","Qty","12134","3527","67.0","67.0","67.0","1.0","4","1","","","","","",""
"17604","Qty","12137","3197","800.0","800.0","800.0","1.0","4","1","","","","","",""
"17605","Qty","12138","3561","160.0","160.0","160.0","1.0","4","1","","","","","",""
"17606","Qty","12139","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"17607","Qty","12140","3197","150.0","150.0","150.0","1.0","4","1","","","","","",""
"17608","Qty","12143","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"17609","Qty","12144","3197","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"17610","Qty","12145","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17611","Qty","12146","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17612","Qty","12147","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17613","Qty","12148","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17614","Qty","12149","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17615","Qty","12150","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17616","Qty","12151","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"17617","Qty","12152","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17618","Qty","12153","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17619","Qty","12154","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17620","Qty","12155","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17621","Qty","12156","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17622","Qty","12157","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17623","Qty","12158","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17624","Qty","12159","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17625","Qty","12160","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17626","Qty","12161","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17627","Qty","12162","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"17628","Qty","12163","3287","8500.0","8500.0","8500.0","1.0","3","1","","","","","",""
"17629","Qty","13044","3197","49.0","49.0","49.0","1.0","4","1","","","","","",""
